utcTimeMillis,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
1593045412447.0,-3272288.637777311,-5219194.697547952,4682474.320547676,-590122.0194746896,-941716.7817760969,844857.0039630549,-239899.20321534763,-382841.9577113615,343461.81744658086
1593045413447.0,-3272298.5571490303,-5219189.650538583,4682473.3385337,-590122.0289286638,-941717.7878860747,844856.8315924831,-239899.5912734778,-382841.88205841917,343462.02252375404
1593045414447.0,-3272307.842843027,-5219186.178329946,4682473.146953792,-590121.519820604,-941719.0441121953,844857.2842639731,-239899.52887777306,-382841.920220948,343462.3490145861
1593045415447.0,-3272315.368693995,-5219184.074369563,4682472.015922777,-590119.8689586292,-941720.173972267,844857.153810235,-239898.96540204744,-382841.8534252612,343462.34241392044
1593045416447.0,-3272320.7270389046,-5219179.889596045,4682470.900319327,-590117.5170435074,-941719.027243117,844857.76263256,-239898.33500800177,-382840.91807775054,343462.7907086827
1593045417447.0,-3272324.596382664,-5219175.696809869,4682472.962144488,-590115.3982382978,-941718.4166876792,844860.4358319233,-239898.06068150286,-382840.6663724471,343463.88409335114
1593045418447.0,-3272329.001571728,-5219171.222170324,4682478.010206264,-590114.8052452687,-941717.8606424694,844863.4046917167,-239898.47677067516,-382840.53213332524,343464.49851205776
1593045419447.0,-3272331.4595232247,-5219166.299576599,4682485.059679535,-590113.893286329,-941717.1402415792,844865.6319679916,-239898.6946886025,-382840.33305897523,343464.4600463581
1593045420447.0,-3272333.1689523505,-5219159.308079223,4682490.606535568,-590113.6691519385,-941715.3494390261,844865.2510945378,-239899.21714139683,-382839.77541403583,343463.39492499834
1593045421447.0,-3272337.0448624115,-5219152.668454438,4682499.240357146,-590115.3232664403,-941714.7260643822,844866.8218026815,-239900.2478701183,-382839.9217401891,343463.6112540321
1593045422447.0,-3272339.6179173854,-5219142.78808002,4682505.226596567,-590115.4264619265,-941712.5879276895,844865.6365968144,-239900.19749757933,-382839.4501735762,343462.6405702631
1593045423447.0,-3272341.2056216523,-5219131.570976358,4682510.449627101,-590115.0989137318,-941711.1699186466,844864.5978565209,-239900.08030247252,-382839.5757842038,343462.2420315502
1593045424447.0,-3272346.8740650085,-5219120.803166522,4682517.827771409,-590117.9725605102,-941711.1155291698,844865.5656512829,-239901.34857032174,-382840.1880729881,343462.8177431605
1593045425447.0,-3272353.721764661,-5219111.7989706285,4682525.868102973,-590119.5628114927,-941712.3305631182,844865.9091344448,-239901.35808834096,-382840.9633176196,343462.7181223094
1593045426447.0,-3272359.6936145574,-5219100.391074068,4682529.116351405,-590119.6257013347,-941711.4096661072,844862.8921586899,-239900.7986675146,-382840.5380220324,343461.3746562572
1593045427447.0,-3272368.7374610147,-5219091.16538605,4682534.318684012,-590121.5680297746,-941712.4524372048,844863.0151432531,-239901.25797317154,-382841.091498315,343461.9761442481
1593045428447.0,-3272378.6820171704,-5219081.877632344,4682538.637482915,-590122.7794354974,-941712.8087592876,844862.4724542504,-239901.164720946,-382841.0737612223,343461.9768331503
1593045429447.0,-3272389.581795304,-5219071.962158402,4682542.33707081,-590123.5434801719,-941712.6875143688,844861.7710336106,-239900.8788709358,-382840.9324324948,343461.8870446293
1593045430447.0,-3272401.4895590693,-5219063.361631785,4682545.869132108,-590124.11109333,-941713.511096577,844861.4512428083,-239900.58584116332,-382841.23841412266,343462.0019721392
1593045431447.0,-3272411.378083459,-5219054.038364815,4682547.45506895,-590122.8211163736,-941713.3750176578,844860.3092228505,-239899.69701043662,-382841.0157498866,343461.79439036356
1593045432447.0,-3272419.905089147,-5219045.168844992,4682548.07669545,-590121.5032826269,-941713.6455542198,844859.4933697556,-239899.30196723278,-382841.0819376212,343461.8906956326
1593045433447.0,-3272429.876608451,-5219035.669419646,4682551.88514356,-590122.1103273076,-941712.9750771811,844861.5614089267,-239899.89798972194,-382840.657453496,343463.1155108013
1593045434447.0,-3272439.8781841937,-5219025.781002787,4682554.955608282,-590122.2987697336,-941712.3922105213,844861.9077267789,-239899.9788739723,-382840.48728044954,343463.0092897068
1593045435447.0,-3272451.6837468892,-5219016.096292144,4682560.4526473805,-590123.4314990683,-941712.3777218624,844863.4577713204,-239900.35111710118,-382840.6459449593,343463.38580735493
1593045436447.0,-3272462.2964028902,-5219005.903252554,4682564.635019426,-590122.884213307,-941712.1044632369,844863.0385404847,-239899.82650233133,-382840.6376972559,343462.7607497016
1593045437447.0,-3272471.1829072493,-5218995.275313145,4682570.033143586,-590121.5554471934,-941711.8642744368,844863.6971108331,-239899.2957097238,-382840.6814311628,343462.90906543384
1593045438447.0,-3272481.4021290727,-5218984.258371326,4682575.853454354,-590121.880590904,-941711.5742499218,844864.1075123686,-239899.683109364,-382840.6912365804,343462.85356361134
1593045439447.0,-3272490.266715721,-5218972.049105149,4682579.83566032,-590121.0991633728,-941710.806742482,844863.1250005895,-239899.42273864365,-382840.54017934843,343462.313255622
1593045440447.0,-3272499.3762218338,-5218962.809231141,4682587.3692347,-590121.1439020275,-941712.4290044275,844865.2024881258,-239899.66432651182,-382841.3810853213,343463.28452187666
1593045441447.0,-3272504.9867676725,-5218950.823444132,4682592.3160397345,-590118.8378445541,-941711.1067484638,844864.2737171919,-239898.85452825227,-382840.58458706253,343462.5588928465
1593045442447.0,-3272513.0793954334,-5218939.695313942,4682598.1161883045,-590119.5733645826,-941711.2451755749,844864.5379445537,-239899.6508929735,-382840.81451778277,343462.70765841845
1593045443447.0,-3272522.1431604866,-5218929.771093081,4682606.280539198,-590120.4947766896,-941712.1153835437,844865.9844006645,-239900.08242160457,-382841.20489299385,343463.1772456098
1593045444447.0,-3272530.692416504,-5218919.609164337,4682616.017079327,-590120.3943583737,-941712.2170165234,844867.279855164,-239899.8558617598,-382841.0670655694,343463.26057683723
1593045445447.0,-3272537.4946752395,-5218908.152073357,4682623.279697139,-590119.0540487145,-941711.4932767847,844866.1642848266,-239899.23518060677,-382840.71501974424,343462.3844769429
1593045446447.0,-3272543.9235337377,-5218897.680116432,4682630.301431257,-590118.4333457868,-941711.9476734512,844865.552238979,-239899.2711390195,-382841.0275494473,343462.18168145424
1593045447447.0,-3272549.5354634025,-5218886.879272997,4682636.66339838,-590117.7875028504,-941712.0336306104,844864.8754733811,-239899.3072815894,-382841.05698086764,343462.0534750752
1593045448447.0,-3272555.040137083,-5218878.284868446,4682645.624709947,-590117.4584996415,-941713.4338265549,844866.4205220335,-239899.42996078185,-382841.5566926567,343462.8783930693
1593045449447.0,-3272560.91742511,-5218868.517671326,4682653.730815383,-590117.6390973456,-941712.9763949001,844866.615753312,-239899.69109154533,-382841.01138814783,343462.7796061384
1593045450447.0,-3272566.048305042,-5218859.513112426,4682661.731492862,-590117.121631283,-941713.0413419472,844866.6469319938,-239899.50814835465,-382840.9062719577,343462.68803920195
1593045451447.0,-3272570.187451323,-5218849.754769209,4682669.832598086,-590116.2991636507,-941712.5186045925,844866.9545757878,-239899.30998527244,-382840.623415316,343462.80880824756
1593045452447.0,-3272575.1956479005,-5218838.89537141,4682678.759421996,-590116.5855966939,-941711.5566866875,844867.4371221471,-239899.65592138164,-382840.3137661805,343462.887326357
1593045453447.0,-3272578.2394420216,-5218829.5334149245,4682688.7028935,-590115.5989077981,-941712.2087015279,844868.2695297129,-239899.3697373798,-382840.8046928295,343463.05420231784
1593045454447.0,-3272581.645474587,-5218819.378465236,4682698.8350255415,-590115.5162457728,-941712.0045505611,844868.5860783765,-239899.59951069893,-382840.7096107426,343462.9004153451
1593045455447.0,-3272583.664979354,-5218807.202424159,4682708.419263017,-590114.5109199284,-941710.79978214,844868.4010215607,-239899.3213215489,-382840.33366584044,343462.6599536716
1593045456447.0,-3272584.9966360196,-5218795.377121864,4682718.042205484,-590113.6035299137,-941710.9703283221,844868.3148020625,-239899.2040380048,-382840.79668580944,343462.5778543487
1593045457447.0,-3272585.4898895137,-5218784.958870611,4682727.010516244,-590112.8594309689,-941712.145942544,844867.6189662021,-239899.2543243026,-382841.4328126083,343462.23803531274
1593045458447.0,-3272584.960555888,-5218774.6112351585,4682735.655091437,-590112.190415839,-941712.5460519497,844867.1590437612,-239899.37420650915,-382841.39108348073,343462.1830130874
1593045459447.0,-3272586.486338503,-5218765.779431542,4682744.016187363,-590113.5154445157,-941713.6442058462,844866.6763625727,-239900.25311357502,-382841.63206075254,343462.112177944
1593045460447.0,-3272589.601958139,-5218757.4825181775,4682752.853612615,-590115.134829546,-941714.1711378864,844866.7261019635,-239900.78277674664,-382841.4619482796,343462.2635115418
1593045461447.0,-3272592.7844256503,-5218750.707398595,4682761.93720014,-590115.717028277,-941714.9911794196,844867.1515218227,-239900.60296274905,-382841.4063832016,343462.54533748346
1593045462447.0,-3272596.618088821,-5218741.2091905195,4682769.497903801,-590116.3265603606,-941713.1963112617,844866.4122622395,-239900.5322501609,-382840.29453211295,343462.2532376442
1593045463447.0,-3272600.8643532568,-5218730.460971241,4682777.120699851,-590116.8999718905,-941711.72406328,844866.1221813853,-239900.51356723125,-382839.9290515115,343462.2790974191
1593045464447.0,-3272605.4802066744,-5218719.902931541,4682785.536214426,-590117.5181183016,-941711.4791471509,844866.3985009042,-239900.57052895284,-382840.2792337997,343462.46888277814
1593045465447.0,-3272609.735475684,-5218708.976023867,4682791.287428311,-590117.609472817,-941711.3546039631,844864.696550215,-239900.4229830927,-382840.52855591377,343461.77362642967
1593045466447.0,-3272617.314710571,-5218699.563797163,4682798.452849323,-590119.675695628,-941712.4778598503,844864.9111126018,-239901.08215440673,-382841.1670234821,343462.1771906326
1593045467447.0,-3272623.3145701354,-5218689.52238621,4682802.973155206,-590119.3487837887,-941712.5242731073,844863.3107264591,-239900.4393296135,-382841.047066126,343461.6670276838
1593045468447.0,-3272631.741698143,-5218680.709745895,4682806.4868573705,-590120.7761593865,-941713.1908847123,844862.0716875629,-239900.82913105,-382841.18791403633,343461.58241276245
1593045469447.0,-3272638.354284833,-5218671.118216816,4682809.848343899,-590120.1461052065,-941712.8775356042,844861.5585306862,-239900.2214737251,-382840.8628993278,343461.8267203748
1593045470447.0,-3272650.9226797717,-5218663.115780272,4682815.9707182925,-590123.6576278566,-941713.7781040715,844863.1320349339,-239901.51125363426,-382841.1834491238,343462.7239787966
1593045471447.0,-3272661.6361568235,-5218654.443336235,4682819.1873191465,-590123.59850212,-941713.6194393013,844861.7251191512,-239900.67968149457,-382840.90413187275,343461.9533623928
1593045472447.0,-3272673.228014022,-5218646.983376319,4682820.976889842,-590123.9868098767,-941714.4476932245,844860.2050638159,-239900.4494891422,-382841.19327984995,343461.5476535285
1593045473447.0,-3272683.9404139407,-5218638.503109348,4682822.755950214,-590123.4961397022,-941714.0954669307,844859.5614931299,-239900.0010724075,-382840.86625354685,343461.68020027713
1593045474447.0,-3272695.7002112265,-5218631.741893858,4682824.333254399,-590124.0551851692,-941715.1376098881,844859.2954808511,-239900.2226664376,-382841.27330279996,343461.9080593942
1593045475447.0,-3272707.2814170127,-5218625.155460788,4682825.28406094,-590124.0655634195,-941715.7163918207,844858.682717501,-239900.09080438764,-382841.29989625385,343461.8399132739
1593045476447.0,-3272717.257186582,-5218619.130101782,4682824.089661373,-590123.1134151119,-941716.3228162974,844857.1228793144,-239899.68588252206,-382841.33003446244,343461.4606959174
1593045477447.0,-3272728.162806185,-5218613.732285926,4682825.1495653335,-590123.0939033988,-941717.1136258977,844857.9225539898,-239899.79758949956,-382841.4599800638,343462.16569675197
1593045478447.0,-3272737.6235614377,-5218611.504335392,4682826.005470366,-590121.9731992382,-941719.5213879036,844858.1017316163,-239899.37470379332,-382842.16972526576,343462.23047935596
1593045479447.0,-3272746.0375030325,-5218605.107885541,4682821.839380876,-590120.6656538617,-941717.6173647118,844855.2329470161,-239899.052658335,-382840.801935169,343461.17895444075
1593045480447.0,-3272753.4102978013,-5218600.460043844,4682818.320764808,-590119.6239838379,-941718.1762893739,844854.9391923985,-239899.0422471958,-382841.1936194168,343461.7854507958
1593045481447.0,-3272760.188816602,-5218596.377347419,4682816.101240482,-590119.0429799983,-941718.5724552698,844855.9537295823,-239899.25274616928,-382841.2399168248,343462.62839626736
1593045482447.0,-3272766.630115205,-5218594.5605892455,4682814.983957084,-590118.7816315556,-941719.9993780581,844857.0326457876,-239899.50692582096,-382841.6112648157,343463.0223852037
1593045483447.0,-3272773.110532188,-5218592.096332708,4682813.450365683,-590118.94969689,-941719.8949739756,844857.0781171657,-239899.84012245544,-382841.13412955793,343462.7832729878
1593045484447.0,-3272781.1199323116,-5218587.917913703,4682811.467767244,-590120.0420948777,-941718.6808482589,844856.7859554801,-239900.34665219128,-382840.4842805352,343462.55205537326
1593045485447.0,-3272790.5568839144,-5218583.876076611,4682810.037292791,-590121.3274382413,-941718.2924585021,844857.0537284252,-239900.6306616196,-382840.5096622598,343462.67256867036
1593045486447.0,-3272799.1255684593,-5218578.7756865285,4682808.559140954,-590121.0917946504,-941717.4754946271,844857.0835269402,-239900.13430576966,-382840.3589219134,343462.62299985584
1593045487447.0,-3272808.864124089,-5218574.03164894,4682806.993206007,-590121.9295470509,-941717.4437171852,844857.0030124123,-239900.3808549562,-382840.5930909701,343462.5531917349
1593045488447.0,-3272817.598220402,-5218568.8334638905,4682804.897705741,-590121.7215708192,-941717.1360954884,844856.6384868934,-239900.12330114894,-382840.58810268546,343462.417789491
1593045489447.0,-3272828.1980793914,-5218563.846189611,4682802.84159421,-590122.7831558844,-941717.158474044,844856.4574617082,-239900.48205041207,-382840.7112593231,343462.40551251004
1593045490447.0,-3272838.7323833304,-5218559.6384134265,4682801.337946199,-590123.0626779308,-941717.7540336424,844856.7084089118,-239900.32440734535,-382841.00899883086,343462.5490119419
1593045491447.0,-3272850.092457543,-5218554.708743136,4682800.209214616,-590123.4586869593,-941717.6420185335,844856.9870253524,-239900.24383693683,-382840.91142374027,343462.59859878646
1593045492447.0,-3272861.293956822,-5218550.200460139,4682799.677775435,-590123.0728612398,-941717.9837529226,844857.2532999958,-239899.8060157237,-382841.07254899445,343462.5541328485
1593045493447.0,-3272867.7829158,-5218544.759192758,4682796.298588889,-590119.7552450886,-941717.703149284,844855.6483155701,-239898.4626046358,-382840.9583145855,343461.85110498534
