utcTimeMillis,ax,ay,az,gx,gy,gz
1593046176447,-2692784.707205249,-4297242.3896202445,3855235.150245673,-2692779.8787440825,-4297235.476510764,3855229.6540146363
1593046177447,-2692784.4684899533,-4297242.396365177,3855234.8912018645,-2692779.879855385,-4297235.470541223,3855229.65710359
1593046178447,-2692784.6603414016,-4297242.41709209,3855234.808323114,-2692779.883371582,-4297235.477148026,3855229.6584386327
1593046179447,-2692784.6192748845,-4297242.371120168,3855234.771438895,-2692779.8856576723,-4297235.482903453,3855229.6615359304
1593046180447,-2692784.595352151,-4297242.367005708,3855234.7790831663,-2692779.887718817,-4297235.471851563,3855229.6609677966
1593046181447,-2692784.7120183674,-4297242.683582697,3855234.592762727,-2692779.8809813377,-4297235.473814759,3855229.651596275
1593046182447,-2692784.7341764374,-4297242.745266329,3855234.0140270637,-2692779.880962707,-4297235.471711012,3855229.6594179915
1593046183447,-2692784.855068546,-4297242.56568207,3855234.3677843907,-2692779.882833077,-4297235.478191225,3855229.6570435567
1593046184447,-2692784.8276958955,-4297242.567994653,3855234.767056663,-2692779.875719434,-4297235.483115904,3855229.6553087668
1593046185447,-2692784.8228604333,-4297242.300752819,3855234.734903581,-2692779.8836681303,-4297235.477001829,3855229.6506538116
1593046186447,-2692784.6459007864,-4297242.122237969,3855235.0164492265,-2692779.885210336,-4297235.484282587,3855229.6679340927
1593046187447,-2692784.6366261607,-4297242.047901722,3855235.2862742087,-2692779.8825803744,-4297235.480951521,3855229.6570039582
1593046188447,-2692784.671467464,-4297241.863389393,3855235.58558252,-2692779.878677418,-4297235.481785762,3855229.6511438587
1593046189447,-2692784.517388156,-4297241.808524481,3855235.51344585,-2692779.8877108037,-4297235.480262051,3855229.6657274524
1593046190447,-2692784.3558198074,-4297242.245744865,3855235.132957281,-2692779.8882087967,-4297235.473601365,3855229.6630006754
1593046191447,-2692784.55538643,-4297242.397118227,3855234.8583959355,-2692779.8797013983,-4297235.47475877,3855229.657213397
1593046192447,-2692784.522641465,-4297242.405206651,3855235.0073197833,-2692779.8759623086,-4297235.476097867,3855229.6655488536
1593046193447,-2692784.4485008013,-4297241.964616273,3855235.530908112,-2692779.8769233143,-4297235.473588524,3855229.65996297
1593046194447,-2692784.477364788,-4297241.507768495,3855235.7972077075,-2692779.8898809436,-4297235.484549315,3855229.650192634
1593046195447,-2692784.42009917,-4297241.537229411,3855235.966155769,-2692779.8853518274,-4297235.478416668,3855229.659322808
1593046196447,-2692784.4024542593,-4297241.58255873,3855236.239332512,-2692779.879670701,-4297235.476357934,3855229.6534008323
1593046197447,-2692784.281564034,-4297241.80118635,3855235.617327496,-2692779.8876199173,-4297235.475299968,3855229.6701631644
1593046198447,-2692784.5437420597,-4297242.178654305,3855235.184011694,-2692779.8858934375,-4297235.47198045,3855229.656640989
1593046199447,-2692784.6365141245,-4297242.254862125,3855235.0266765347,-2692779.878567315,-4297235.478955313,3855229.6590894996
1593046200447,-2692784.8692092053,-4297242.3921798775,3855234.717682336,-2692779.884430517,-4297235.482372038,3855229.6546645802
1593046201447,-2692784.581416729,-4297242.506448154,3855234.5979385395,-2692779.8807288557,-4297235.47014319,3855229.655392021
1593046202447,-2692784.7491238806,-4297242.512476249,3855234.8671204983,-2692779.8838323574,-4297235.478701894,3855229.6587275695
1593046203447,-2692784.7273127465,-4297242.337503969,3855234.7496468886,-2692779.8862453895,-4297235.47962695,3855229.6613251255
1593046204447,-2692784.6948836204,-4297242.33436133,3855234.745673647,-2692779.879845492,-4297235.474120397,3855229.651528896
1593046205447,-2692784.6942741363,-4297242.355097032,3855234.667318922,-2692779.883835535,-4297235.475593173,3855229.661191233
1593046206447,-2692784.808088225,-4297242.379892636,3855234.6752846567,-2692779.88215097,-4297235.480222016,3855229.6560752857
1593046207447,-2692784.7543994165,-4297242.368286783,3855234.8373061917,-2692779.8839937244,-4297235.483854088,3855229.665440666
1593046208447,-2692784.6040577837,-4297242.092965533,3855235.112490669,-2692779.8838157943,-4297235.477960225,3855229.647603366
1593046209447,-2692784.6365547273,-4297241.735291578,3855235.5579410447,-2692779.877160917,-4297235.481273769,3855229.655816733
1593046210447,-2692784.466739272,-4297241.976194885,3855235.6215211893,-2692779.8861202933,-4297235.483763396,3855229.6693229387
1593046211447,-2692784.5504920585,-4297241.822940826,3855235.6581959086,-2692779.874823872,-4297235.479341711,3855229.663587928
1593046212447,-2692784.2353157173,-4297241.942428552,3855235.4490625514,-2692779.893182284,-4297235.473015408,3855229.655303975
1593046213447,-2692784.4913978903,-4297242.117956505,3855235.315886442,-2692779.8871201784,-4297235.476421418,3855229.668292426
1593046214447,-2692784.580173243,-4297242.489323188,3855234.840899253,-2692779.88013691,-4297235.476770086,3855229.650987814
1593046215447,-2692784.4691130393,-4297242.405830528,3855234.8567996216,-2692779.8779390045,-4297235.470585723,3855229.6607322786
1593046216447,-2692784.617157112,-4297241.976167081,3855235.3817609623,-2692779.878775235,-4297235.474984225,3855229.6532961586
1593046217447,-2692784.6509613176,-4297241.71194066,3855235.6129430938,-2692779.8896895377,-4297235.485377659,3855229.657245882
1593046218447,-2692784.5138750025,-4297241.912933014,3855235.4494965975,-2692779.885909045,-4297235.474964289,3855229.658105383
1593046219447,-2692784.385412867,-4297242.115014095,3855235.4869009387,-2692779.87595308,-4297235.475397123,3855229.6715696915
1593046220447,-2692784.495051719,-4297241.895048207,3855235.42672791,-2692779.8812858085,-4297235.482928557,3855229.659061784
1593046221447,-2692784.495324893,-4297241.953849699,3855235.6584554906,-2692779.882600754,-4297235.4804199105,3855229.6566120023
1593046222447,-2692784.3873218666,-4297241.955334638,3855235.538429934,-2692779.8835077533,-4297235.472957355,3855229.6655208487
1593046223447,-2692784.4370208266,-4297241.874649897,3855235.415035407,-2692779.883018059,-4297235.4770705635,3855229.6544208266
1593046224447,-2692784.5478544757,-4297242.368048109,3855234.986852197,-2692779.885911027,-4297235.476775994,3855229.66392603
1593046225447,-2692784.753714084,-4297242.311956316,3855235.002970917,-2692779.8820713963,-4297235.482766363,3855229.6521199043
1593046226447,-2692784.498425665,-4297241.9784481935,3855235.2774775987,-2692779.8823590223,-4297235.479370461,3855229.6589322244
1593046227447,-2692784.462936268,-4297241.951190689,3855235.4978632326,-2692779.8825602955,-4297235.481334282,3855229.6556760105
1593046228447,-2692784.366704511,-4297242.113193166,3855235.373828676,-2692779.8853586484,-4297235.472056174,3855229.661354342
1593046229447,-2692784.542265174,-4297242.086279316,3855235.227386216,-2692779.880056131,-4297235.473842637,3855229.650883335
1593046230447,-2692784.5275701536,-4297242.420171199,3855234.9656643383,-2692779.880115738,-4297235.47783138,3855229.665517116
1593046231447,-2692784.5877915863,-4297242.175137434,3855235.1924178917,-2692779.886927382,-4297235.476294798,3855229.666811434
1593046232447,-2692784.4830191033,-4297242.1213757405,3855235.166298986,-2692779.877444334,-4297235.478247238,3855229.6565985046
1593046233447,-2692784.50743137,-4297242.341583219,3855234.861069127,-2692779.887340442,-4297235.478078169,3855229.6577332146
1593046234447,-2692784.559077267,-4297242.243488714,3855235.0628421516,-2692779.8806094127,-4297235.472955754,3855229.6569271362
1593046235447,-2692784.6601439756,-4297242.233707672,3855235.3714968883,-2692779.882579818,-4297235.471459929,3855229.6519058095
1593046236447,-2692784.623131856,-4297242.020541593,3855235.075236565,-2692779.8789222604,-4297235.480008451,3855229.659561715
1593046237447,-2692784.7799472674,-4297242.053274104,3855235.078147764,-2692779.882093509,-4297235.474406029,3855229.64898132
1593046238447,-2692784.856729797,-4297242.017153533,3855235.324374157,-2692779.882515488,-4297235.480709705,3855229.6540212543
1593046239447,-2692784.688475949,-4297242.04433208,3855235.3729142356,-2692779.881087338,-4297235.477617597,3855229.6547343004
1593046240447,-2692784.6365348254,-4297241.736083079,3855235.0879241694,-2692779.8932684823,-4297235.476117429,3855229.660908397
1593046241447,-2692784.6431603385,-4297242.091346686,3855235.183611805,-2692779.8791199764,-4297235.472763489,3855229.6554094465
1593046242447,-2692784.772436858,-4297242.008552879,3855235.375646266,-2692779.879142979,-4297235.482093882,3855229.657916961
1593046243447,-2692784.7835720377,-4297241.895119484,3855235.2645954373,-2692779.896270907,-4297235.485930693,3855229.6690955665
1593046244447,-2692784.6421247027,-4297241.914424025,3855235.1583977565,-2692779.8842517193,-4297235.487777809,3855229.6567183174
1593046245447,-2692784.6307357494,-4297242.181425696,3855235.288669565,-2692779.8755356846,-4297235.475063079,3855229.6551520284
1593046246447,-2692784.4051433196,-4297242.33279813,3855234.7992149605,-2692779.8877748577,-4297235.470027369,3855229.6628954904
1593046247447,-2692784.5665947967,-4297242.318768962,3855234.987034652,-2692779.878430981,-4297235.4742634,3855229.657821831
1593046248447,-2692784.23738533,-4297242.049442543,3855235.391782406,-2692779.8772386676,-4297235.476790763,3855229.6780588874
1593046249447,-2692783.9350244366,-4297241.886633899,3855236.094279368,-2692779.871773547,-4297235.464253136,3855229.6696631964
1593046250447,-2692784.3934047087,-4297241.7182556875,3855236.0563389347,-2692779.875837522,-4297235.469886844,3855229.6601276626
1593046251447,-2692784.6301296568,-4297241.541275558,3855235.882092213,-2692779.886857844,-4297235.482988064,3855229.6483361656
1593046252447,-2692784.4262149883,-4297241.41983727,3855236.1783711184,-2692779.880602202,-4297235.481472605,3855229.665835172
1593046253447,-2692784.2449865597,-4297241.751480701,3855236.3486601342,-2692779.880539693,-4297235.479694123,3855229.6697219443
1593046254447,-2692783.966624842,-4297241.339996842,3855236.001300046,-2692779.880366561,-4297235.465516542,3855229.6693186816
1593046255447,-2692784.1444716197,-4297242.054143338,3855235.8655614546,-2692779.8884017547,-4297235.467521322,3855229.6602195515
1593046256447,-2692784.2613409352,-4297242.006990434,3855235.76803232,-2692779.8682153723,-4297235.481615821,3855229.673072223
1593046257447,-2692784.1394642787,-4297242.036771482,3855235.7298782202,-2692779.879402642,-4297235.471566425,3855229.6691745203
1593046258447,-2692783.788232869,-4297242.22288342,3855235.5156047195,-2692779.8788798703,-4297235.460904091,3855229.6678755153
1593046259447,-2692784.654080055,-4297242.289358012,3855234.7972504348,-2692779.887781741,-4297235.480684975,3855229.6557681547
1593046260447,-2692784.8308788836,-4297242.0224795,3855235.2302442053,-2692779.8833084935,-4297235.473574058,3855229.647648557
1593046261447,-2692784.8703338946,-4297241.844593263,3855235.490830995,-2692779.8774727383,-4297235.492086165,3855229.6621309454
1593046262447,-2692784.582908515,-4297242.433087912,3855235.6536676083,-2692779.8714852645,-4297235.474954061,3855229.6586385937
1593046263447,-2692784.5038735284,-4297241.703222086,3855234.6431639795,-2692779.898343307,-4297235.472861464,3855229.6581077254
1593046264447,-2692784.5055345087,-4297242.797832773,3855234.88703107,-2692779.8901703674,-4297235.464718899,3855229.6605385607
1593046265447,-2692784.799259426,-4297242.239041327,3855234.1514768084,-2692779.832723212,-4297235.501681597,3855229.6116776434
1593046266447,-2692784.941615809,-4297242.810757514,3855234.5860300516,-2692779.9157725624,-4297235.448443653,3855229.6889624037
1593046267447,-2692785.1183223734,-4297242.274377999,3855233.7862950866,-2692779.901277126,-4297235.485679037,3855229.661407083
1593046268447,-2692784.6167827495,-4297242.144686756,3855234.824823571,-2692779.872889176,-4297235.48390323,3855229.6501093484
1593046269447,-2692785.0986169125,-4297241.957516397,3855235.7045702217,-2692779.872597131,-4297235.497811495,3855229.663455809
1593046270447,-2692784.455357349,-4297241.755181673,3855235.844736272,-2692779.8842683528,-4297235.474021819,3855229.6565278503
1593046271447,-2692784.5056637465,-4297241.879832391,3855235.668877566,-2692779.8844568017,-4297235.479228294,3855229.659818279
1593046272447,-2692784.317174995,-4297241.537395072,3855235.622985909,-2692779.8833356216,-4297235.470486966,3855229.6637415243
1593046273447,-2692784.5198586048,-4297241.612520502,3855235.535242369,-2692779.88108094,-4297235.480975591,3855229.6554228035
1593046274447,-2692784.8364445837,-4297241.855051564,3855235.4800313073,-2692779.8824235075,-4297235.48072884,3855229.6583934007
1593046275447,-2692784.5362454895,-4297241.649373816,3855235.247678438,-2692779.8962575514,-4297235.474872582,3855229.6567310556
1593046276447,-2692785.022088387,-4297242.681668204,3855236.172483874,-2692779.870808476,-4297235.473243517,3855229.653666992
1593046277447,-2692784.443173093,-4297241.492049503,3855234.9018991063,-2692779.8821842745,-4297235.487271515,3855229.668130935
1593046278447,-2692784.2326922733,-4297242.122741218,3855235.2735965336,-2692779.89007766,-4297235.465937144,3855229.658675028
1593046279447,-2692784.7173774596,-4297242.06044811,3855235.0530266385,-2692779.8758397456,-4297235.479735061,3855229.657813668
1593046280447,-2692784.7655715398,-4297242.005244718,3855235.018152438,-2692779.8887398806,-4297235.477612456,3855229.6593460348
1593046281447,-2692784.8561939495,-4297242.166771751,3855235.223766284,-2692779.879969756,-4297235.478593945,3855229.65146663
1593046282447,-2692784.690356059,-4297242.002659166,3855235.09538343,-2692779.88690905,-4297235.471687573,3855229.6582321045
1593046283447,-2692784.8038480133,-4297242.224655612,3855235.1810438423,-2692779.87604547,-4297235.484742346,3855229.6590995714
1593046284447,-2692784.847428108,-4297241.979756288,3855235.1051187133,-2692779.8868708354,-4297235.48048126,3855229.6597665227
1593046285447,-2692784.699268605,-4297242.3426156305,3855235.2433802676,-2692779.872938765,-4297235.460222422,3855229.6453447957
1593046286447,-2692784.739524202,-4297241.9424457075,3855234.9229457625,-2692779.8881874965,-4297235.474623741,3855229.659646252
1593046287447,-2692784.7924435404,-4297241.901282554,3855234.981757483,-2692779.8845449863,-4297235.4800843615,3855229.6624954855
1593046288447,-2692784.937332995,-4297242.121713197,3855234.8317757775,-2692779.8802051493,-4297235.477990657,3855229.6485453444
1593046289447,-2692785.5521178534,-4297242.1126746405,3855234.840089685,-2692779.8935316126,-4297235.489152897,3855229.6531159654
1593046290447,-2692785.1902234782,-4297242.06431848,3855234.6937465873,-2692779.880323779,-4297235.474153613,3855229.652957807
1593046291447,-2692784.6807366195,-4297242.230064609,3855234.6978099397,-2692779.8860000162,-4297235.474877172,3855229.665966643
1593046292447,-2692784.7548172935,-4297242.240829198,3855234.8134962437,-2692779.876509862,-4297235.477751503,3855229.65731734
1593046293447,-2692784.885140456,-4297242.304880468,3855234.8362212237,-2692779.886247608,-4297235.479022113,3855229.668289417
1593046294447,-2692784.720838966,-4297242.198648654,3855234.786388664,-2692779.879496591,-4297235.476246005,3855229.6571294637
1593046295447,-2692784.907938537,-4297242.403007775,3855234.9404301625,-2692779.872847505,-4297235.482680809,3855229.6657897467
1593046296447,-2692784.7351004314,-4297242.01528667,3855234.69276718,-2692779.886422582,-4297235.466907015,3855229.6491538365
1593046297447,-2692784.9521562043,-4297242.233458567,3855234.84345838,-2692779.8918512925,-4297235.487959144,3855229.6710853674
1593046298447,-2692784.9210981973,-4297242.392355838,3855235.037450762,-2692779.8806604296,-4297235.483815484,3855229.664624669
1593046299447,-2692784.581986074,-4297242.298570998,3855234.8004272953,-2692779.879938005,-4297235.477038921,3855229.661473169
1593046300447,-2692784.5834387,-4297242.032827936,3855234.67830563,-2692779.8907386675,-4297235.469519539,3855229.6548395436
1593046301447,-2692784.902127521,-4297242.388209746,3855234.97863845,-2692779.881479734,-4297235.48736394,3855229.6662366856
1593046302447,-2692784.746692563,-4297242.306093369,3855234.8649686137,-2692779.884616249,-4297235.480882015,3855229.656813623
1593046303447,-2692784.632482983,-4297242.180595936,3855234.770311079,-2692779.8879093765,-4297235.473084825,3855229.6582911126
1593046304447,-2692784.689972838,-4297242.595568844,3855235.03615019,-2692779.868502332,-4297235.475918077,3855229.6612208807
1593046305447,-2692784.606601697,-4297242.209769939,3855234.7428303417,-2692779.8936684947,-4297235.469792617,3855229.6544469693
1593046306447,-2692784.9603733434,-4297242.412157476,3855234.744160531,-2692779.8758675097,-4297235.487865271,3855229.663356522
1593046307447,-2692784.776257611,-4297242.42578715,3855234.526474196,-2692779.8895116625,-4297235.476454826,3855229.651471912
1593046308447,-2692785.0068467944,-4297242.448754362,3855234.4396406845,-2692779.882410912,-4297235.479198855,3855229.6585498652
1593046309447,-2692784.7124831243,-4297242.315564166,3855234.7532531084,-2692779.884543378,-4297235.473570163,3855229.6488254773
1593046310447,-2692784.921120898,-4297242.5174642075,3855235.160390329,-2692779.8657879173,-4297235.4939248655,3855229.6792771285
1593046311447,-2692784.3636346366,-4297241.994877792,3855234.7077696444,-2692779.9041803256,-4297235.46021946,3855229.6518484037
1593046312447,-2692784.763143922,-4297242.342984577,3855235.0370836947,-2692779.87150245,-4297235.478736841,3855229.660584785
1593046313447,-2692784.692274029,-4297242.355566579,3855234.6051560007,-2692779.887098058,-4297235.476673712,3855229.6561802486
1593046314447,-2692784.793423409,-4297242.429782737,3855234.931595855,-2692779.8732193457,-4297235.474712664,3855229.6513244566
1593046315447,-2692784.98549045,-4297241.957271967,3855234.942113011,-2692779.8865015344,-4297235.4815456,3855229.6593081956
1593046316447,-2692784.7165908157,-4297242.066537192,3855235.152658067,-2692779.887821172,-4297235.484989958,3855229.6612424743
1593046317447,-2692784.696197035,-4297242.108498044,3855235.235526678,-2692779.8803850566,-4297235.475009109,3855229.650272047
1593046318447,-2692784.6982421777,-4297242.122290958,3855234.9964680336,-2692779.8824308473,-4297235.474772914,3855229.658971574
1593046319447,-2692784.8220094526,-4297242.225192146,3855235.094218929,-2692779.879167922,-4297235.482966737,3855229.6629484124
1593046320447,-2692784.489896413,-4297241.860931496,3855235.3094601696,-2692779.8895324236,-4297235.4741194565,3855229.66215968
1593046321447,-2692784.682226117,-4297241.9539811695,3855235.392222565,-2692779.875652157,-4297235.47990028,3855229.6518609547
1593046322447,-2692784.647454659,-4297241.976442334,3855235.0405492727,-2692779.904743864,-4297235.474967681,3855229.668136085
1593046323447,-2692784.665863452,-4297242.291949599,3855235.017776977,-2692779.8751495183,-4297235.482510603,3855229.6539486675
1593046324447,-2692784.577136718,-4297241.935482655,3855235.3293625168,-2692779.874291602,-4297235.475328727,3855229.659456224
1593046325447,-2692784.617157313,-4297241.692074069,3855235.9249582156,-2692779.877254329,-4297235.482180547,3855229.659637984
1593046326447,-2692784.231035724,-4297241.449789051,3855236.0945667713,-2692779.8805873217,-4297235.472229161,3855229.666942329
1593046327447,-2692784.3751488086,-4297241.264769641,3855236.427718573,-2692779.8807288245,-4297235.474744691,3855229.65013302
1593046328447,-2692784.4293280984,-4297241.129186162,3855236.258329117,-2692779.8891819813,-4297235.473041678,3855229.6538802367
1593046329447,-2692784.577870292,-4297241.550907756,3855235.791162991,-2692779.8836708786,-4297235.477985149,3855229.6637887377
1593046330447,-2692784.721385401,-4297241.662986606,3855235.9148136238,-2692779.8773849634,-4297235.480890197,3855229.653636129
1593046331447,-2692784.503656141,-4297241.608025732,3855235.7305967007,-2692779.884680463,-4297235.478727959,3855229.6622658586
1593046332447,-2692784.4183754423,-4297241.835102338,3855235.8771622605,-2692779.88065394,-4297235.475774115,3855229.6667435486
1593046333447,-2692784.7321036016,-4297241.652251561,3855235.7509724293,-2692779.883519334,-4297235.487040438,3855229.6650251653
1593046334447,-2692784.489701709,-4297241.989397616,3855235.2160612885,-2692779.8875214653,-4297235.476044154,3855229.6569314376
1593046335447,-2692784.76365647,-4297241.7922762325,3855235.2783319512,-2692779.887985495,-4297235.48300119,3855229.6533184014
1593046336447,-2692784.685307274,-4297241.974605336,3855235.464578919,-2692779.8799829558,-4297235.475932614,3855229.6537807337
1593046337447,-2692784.4790309714,-4297241.975849583,3855235.409069599,-2692779.879134613,-4297235.474053381,3855229.6602866263
1593046338447,-2692784.635572146,-4297242.124018765,3855235.3997910777,-2692779.8802205944,-4297235.477777485,3855229.6638273178
1593046339447,-2692784.708170097,-4297241.935306428,3855235.1193802366,-2692779.8869619863,-4297235.479221921,3855229.654545349
1593046340447,-2692784.349389705,-4297241.669311658,3855234.8253488615,-2692779.8940545525,-4297235.46847295,3855229.6589550283
1593046341447,-2692784.7599414126,-4297242.366450043,3855235.543541952,-2692779.8757415274,-4297235.482083734,3855229.659833176
1593046342447,-2692784.5376797905,-4297241.871865914,3855235.061291302,-2692779.889216007,-4297235.476552673,3855229.6589520746
1593046343447,-2692784.8284423524,-4297242.384881599,3855235.4490144826,-2692779.867847691,-4297235.478280087,3855229.6570904995
1593046344447,-2692784.5762393447,-4297242.165216291,3855235.244522657,-2692779.8888281113,-4297235.473920476,3855229.6647351785
1593046345447,-2692784.729539608,-4297242.064431423,3855235.017918696,-2692779.884738493,-4297235.4841411095,3855229.654391207
1593046346447,-2692784.631425016,-4297242.057778512,3855234.950770158,-2692779.8875765023,-4297235.469251777,3855229.652903755
1593046347447,-2692785.023594564,-4297242.459188971,3855235.0686012604,-2692779.876976719,-4297235.480636918,3855229.6621001973
1593046348447,-2692784.699836125,-4297241.802177579,3855234.6153551904,-2692779.8836632185,-4297235.469494344,3855229.6410715124
1593046349447,-2692785.038855246,-4297242.210740327,3855235.3157962738,-2692779.886159122,-4297235.4871050725,3855229.665470498
1593046350447,-2692784.8741347357,-4297241.8309436245,3855235.2551579336,-2692779.8787454865,-4297235.499067252,3855229.6626897617
1593046351447,-2692784.2871525334,-4297241.743918065,3855235.380081653,-2692779.893205732,-4297235.472101545,3855229.6578457826
1593046352447,-2692784.280397749,-4297241.745422604,3855235.217367104,-2692779.886939934,-4297235.464452908,3855229.65715106
1593046353447,-2692784.903796338,-4297242.317146874,3855235.835131745,-2692779.865934639,-4297235.482870824,3855229.6544055776
1593046354447,-2692784.7558602495,-4297241.965178951,3855235.310793243,-2692779.8938879846,-4297235.484250064,3855229.6689613215
1593046355447,-2692784.74882982,-4297242.028660521,3855235.3085292196,-2692779.879432221,-4297235.48125366,3855229.6501365993
1593046356447,-2692784.2178943455,-4297241.889972097,3855235.1258815317,-2692779.885734508,-4297235.468635155,3855229.667712866
1593046357447,-2692784.424427813,-4297242.282697529,3855235.2347099176,-2692779.879153613,-4297235.474813757,3855229.6634131726
1593046358447,-2692784.6386846,-4297242.080174454,3855235.1270460663,-2692779.890940494,-4297235.483436112,3855229.663277535
1593046359447,-2692784.688769128,-4297242.319425663,3855234.9783536475,-2692779.8733334406,-4297235.475187868,3855229.6517048953
1593046360447,-2692784.583892573,-4297242.306779546,3855234.922484135,-2692779.8843128947,-4297235.478666798,3855229.662598258
1593046361447,-2692784.53504415,-4297242.321476913,3855234.9751867144,-2692779.881734815,-4297235.472638979,3855229.658772959
1593046362447,-2692784.6864147387,-4297242.411514465,3855235.0701486166,-2692779.878816068,-4297235.4794684285,3855229.6621564543
1593046363447,-2692784.4250808833,-4297242.220326227,3855234.914906776,-2692779.882517017,-4297235.464507156,3855229.6562504843
1593046364447,-2692784.8525181245,-4297241.801105035,3855235.1252106316,-2692779.8815212967,-4297235.479687271,3855229.645990501
1593046365447,-2692784.7221627417,-4297241.857934009,3855235.517306506,-2692779.882442694,-4297235.488607749,3855229.6647668313
1593046366447,-2692784.5878678313,-4297241.915907223,3855235.4367175717,-2692779.8927886332,-4297235.4785097055,3855229.6593174217
1593046367447,-2692784.8610378,-4297242.253460911,3855235.33131102,-2692779.875327282,-4297235.477202732,3855229.6530822427
1593046368447,-2692784.5590898013,-4297241.956902232,3855234.9257484367,-2692779.892087896,-4297235.486434159,3855229.676335169
1593046369447,-2692784.0399942715,-4297242.239991049,3855235.310237029,-2692779.878268473,-4297235.460321081,3855229.657556062
1593046370447,-2692784.3657494877,-4297242.008955268,3855235.5610914263,-2692779.87134993,-4297235.468565815,3855229.656363659
1593046371447,-2692784.470482252,-4297241.959486428,3855235.512583377,-2692779.8866266687,-4297235.4803239005,3855229.6688513313
1593046372447,-2692784.6815958098,-4297241.975051951,3855235.5238414733,-2692779.882601474,-4297235.478297265,3855229.6558015114
1593046373447,-2692784.7950565103,-4297241.844032129,3855235.2953227544,-2692779.8840075433,-4297235.485507702,3855229.65597524
1593046374447,-2692784.4162887796,-4297242.170093228,3855235.0112062953,-2692779.883523999,-4297235.465107545,3855229.6573079545
1593046375447,-2692784.777329586,-4297242.35292686,3855234.8538299133,-2692779.8857913166,-4297235.489443863,3855229.665499071
1593046376447,-2692784.7134866635,-4297242.549219617,3855235.0069616777,-2692779.886045838,-4297235.480325211,3855229.6611353806
1593046377447,-2692784.7768878452,-4297242.260037282,3855234.7476746175,-2692779.882470055,-4297235.4912727615,3855229.654529408
1593046378447,-2692784.8834657916,-4297242.22876358,3855234.8654611357,-2692779.8978796075,-4297235.495112649,3855229.662316763
1593046379447,-2692784.6796619217,-4297241.947311005,3855234.999673533,-2692779.8835929097,-4297235.485775175,3855229.639098084
1593046380447,-2692784.6611497747,-4297241.943485016,3855235.501390857,-2692779.8896887028,-4297235.493467758,3855229.657769674
1593046381447,-2692784.319693303,-4297242.15319054,3855235.598062536,-2692779.8820360145,-4297235.475309805,3855229.6539929733
1593046382447,-2692784.187448871,-4297242.389711679,3855235.1203857386,-2692779.889921058,-4297235.477832677,3855229.667091537
1593046383447,-2692784.403903081,-4297242.324124427,3855234.824840227,-2692779.880822803,-4297235.4772949945,3855229.6532600527
1593046384447,-2692784.60241031,-4297242.432665319,3855234.9232452763,-2692779.882274006,-4297235.474367762,3855229.6448250427
1593046385447,-2692784.979702594,-4297241.875272101,3855235.1857963004,-2692779.8913482344,-4297235.4921837635,3855229.6393350535
1593046386447,-2692784.449833021,-4297241.633447693,3855235.7937751627,-2692779.879325468,-4297235.473644491,3855229.644999408
1593046387447,-2692784.564816326,-4297241.879597427,3855235.4742495585,-2692779.880961359,-4297235.46799222,3855229.6467063027
1593046388447,-2692784.746577205,-4297242.184411885,3855235.3544873684,-2692779.8812727956,-4297235.476718296,3855229.6532317074
1593046389447,-2692784.5353748365,-4297242.255124737,3855234.9602920427,-2692779.8799765753,-4297235.474666959,3855229.660690184
1593046390447,-2692784.443819264,-4297242.204494768,3855234.9519911823,-2692779.885135674,-4297235.474150448,3855229.663601944
1593046391447,-2692785.2987945415,-4297241.573785742,3855235.240519867,-2692779.8879613387,-4297235.48777436,3855229.634448139
1593046392447,-2692784.9065921237,-4297241.749608778,3855235.58984476,-2692779.8883280167,-4297235.48751332,3855229.655729283
1593046393447,-2692784.324305676,-4297241.6405074075,3855235.7614960824,-2692779.881944253,-4297235.476590293,3855229.6653036964
1593046394447,-2692784.117968025,-4297242.004395173,3855235.9216731265,-2692779.8757680124,-4297235.478547628,3855229.6766701685
1593046395447,-2692784.10178094,-4297242.146792072,3855235.70484938,-2692779.8817246538,-4297235.470211374,3855229.6697016396
1593046396447,-2692784.255785216,-4297241.859078361,3855235.5187979434,-2692779.878149048,-4297235.470566953,3855229.6549586677
1593046397447,-2692784.191497209,-4297241.970947209,3855235.612752705,-2692779.876821971,-4297235.468012229,3855229.667507116
1593046398447,-2692784.2211245648,-4297242.150904165,3855235.637559987,-2692779.8800846157,-4297235.474949989,3855229.6676224144
1593046399447,-2692784.5083036018,-4297242.044994549,3855235.4034704654,-2692779.8836974283,-4297235.475622494,3855229.658034618
1593046400447,-2692784.6440221034,-4297241.964660029,3855235.2044676547,-2692779.881750323,-4297235.4785428755,3855229.65472364
1593046401447,-2692784.9555696337,-4297242.097714933,3855234.810411622,-2692779.894671977,-4297235.477533101,3855229.651442911
1593046402447,-2692785.1259468296,-4297242.068703667,3855234.714160482,-2692779.887051537,-4297235.493175019,3855229.6516413214
1593046403447,-2692784.6954596704,-4297242.306076184,3855234.8724435936,-2692779.8808227023,-4297235.469844965,3855229.6565606934
1593046404447,-2692784.48985598,-4297242.120370508,3855235.3757999972,-2692779.876736776,-4297235.487283541,3855229.668021784
1593046405447,-2692784.362770298,-4297242.030767181,3855235.4760229522,-2692779.8849630863,-4297235.473731226,3855229.659672709
1593046406447,-2692784.157718669,-4297242.054311723,3855235.5931013077,-2692779.87795756,-4297235.474580856,3855229.6693329085
